513	67.9702	90.07	100.206	106.898
514	68.6102	89.86	99.508	106.597

515	69.2525	89.65	98.81	106.296
516	69.8969	89.62	98.428	105.995
517	70.5435	89.59	98.046	105.693
518	71.1922	89.56	97.664	105.392
519	71.843	89.53	97.282	105.091

520	72.4959	89.5	96.9	104.79
521	73.1508	89.686	96.876	105.08
522	73.8077	89.872	96.852	105.37
523	74.4666	90.058	96.828	105.66
524	75.1275	90.244	96.804	105.95

525	75.7903	90.43	96.78	106.24
526	76.4551	90.784	97.024	106.53
527	77.1217	91.138	97.268	106.82
528	77.7902	91.492	97.512	107.11
529	78.4605	91.846	97.756	107.4

530	79.1326	92.2	98	107.689
531	79.8065	92.652	98.388	107.361
532	80.4821	93.104	98.776	107.033
533	81.1595	93.556	99.164	106.704
534	81.8386	94.008	99.552	106.376

535	82.5193	94.46	99.94	106.047
536	83.2017	94.948	100.372	105.719
537	83.8856	95.436	100.804	105.391
538	84.5712	95.924	101.236	105.062
539	85.2584	96.412	101.668	104.734

540	85.947	96.9	102.1	104.405
541	86.6372	97.352	102.47	104.37
542	87.3288	97.804	102.84	104.334
543	88.0219	98.256	103.21	104.298
544	88.7165	98.708	103.58	104.262

545	89.4124	99.16	103.95	104.226
546	90.1097	99.528	104.2	104.19
547	90.8083	99.896	104.45	104.154
548	91.5082	100.264	104.7	104.118
549	92.2095	100.632	104.95	104.082

550	92.912	101	105.2	104.046
551	93.6157	101.24	105.294	103.642
552	94.3206	101.48	105.388	103.237
553	95.0267	101.72	105.482	102.832
554	95.7339	101.96	105.576	102.428

555	96.4423	102.2	105.67	102.023
556	97.1518	102.32	105.596	101.618
557	97.8623	102.44	105.522	101.214
558	98.5739	102.56	105.448	100.809
559	99.2864	102.68	105.374	100.405

560	100	102.8	105.3	100
561	100.715	102.824	105.062	99.6334
562	101.43	102.848	104.824	99.2668
563	102.146	102.872	104.586	98.9003
564	102.864	102.896	104.348	98.5337

565	103.582	102.92	104.11	98.1671
566	104.301	102.856	103.748	97.8005
567	105.02	102.792	103.386	97.4339
568	105.741	102.728	103.024	97.0674
569	106.462	102.664	102.662	96.7008

570	107.184	102.6	102.3	96.3342
571	107.906	102.46	101.87	96.2796
572	108.63	102.32	101.44	96.225
573	109.354	102.18	101.01	96.1703
574	110.078	102.04	100.58	96.1157

575	110.803	101.9	100.15	96.0611
576	111.529	101.72	99.68	96.0065
577	112.255	101.54	99.21	95.9519
578	112.982	101.36	98.74	95.8972
579	113.709	101.18	98.27	95.8426

580	114.436	101	97.8	95.788
581	115.164	100.814	97.326	95.0778
582	115.893	100.628	96.852	94.3675
583	116.622	100.442	96.378	93.6573
584	117.351	100.256	95.904	92.947

585	118.08	100.07	95.43	92.2368
586	118.81	99.896	94.984	91.5266
587	119.54	99.722	94.538	90.8163
588	120.27	99.548	94.092	90.1061
589	121.001	99.374	93.646	89.3958

590	121.731	99.2	93.2	88.6856
591	122.462	99.048	92.804	88.8177
592	123.193	98.896	92.408	88.9497
593	123.924	98.744	92.012	89.0818
594	124.655	98.592	91.616	89.2138

595	125.386	98.44	91.22	89.3459
596	126.118	98.352	90.916	89.478
597	126.849	98.264	90.612	89.61
598	127.58	98.176	90.308	89.7421
599	128.312	98.088	90.004	89.8741

600	129.043	98	89.7	90.0062
601	129.774	98.016	89.526	89.9655
602	130.505	98.032	89.352	89.9248
603	131.236	98.048	89.178	89.8841
604	131.966	98.064	89.004	89.8434

605	132.697	98.08	88.83	89.8026
606	133.427	98.164	88.744	89.7619
607	134.157	98.248	88.658	89.7212
608	134.887	98.332	88.572	89.6805
609	135.617	98.416	88.486	89.6398

610	136.346	98.5	88.4	89.5991
611	137.075	98.612	88.358	89.4091
612	137.804	98.724	88.316	89.219
613	138.532	98.836	88.274	89.029
614	139.26	98.948	88.232	88.8389

615	139.988	99.06	88.19	88.6489
